y1,y2,y4,time_s,v2,y1_t,y2_t,y4_t,y19,y20
0.006146523270027287,0.012069101280432568,0.14435603299027996,2.7110000000000003,-1.545254142811254e-10,0.0011639290329009534,0.0005147776357172276,0.00013878542572753734,0.002144088842463668,1e-06
0.006186612990686117,0.012206831431517193,0.14744819781111218,2.8110000000000004,1.7993346981986727e-10,0.00117435384225417,0.0005179651803461429,0.00017446985494796755,0.0021623010941530536,1e-06
0.005999092311962851,0.01189700274439588,0.14493035056745052,2.9110000000000005,-2.072667923123892e-10,0.0011368207968214523,0.0004932781033846912,0.0001433712338888323,0.0021017510175429382,6.3131889111700004e-06
0.005790925452792778,0.011563868495096847,0.14185806274611873,3.011,2.365332806673836e-10,0.0010930054915517058,0.0004742207619716384,0.00019253898299874695,0.0020376988783295962,1.8739957893463644e-05
0.0057480801417513945,0.011583799041237415,0.14291969301907895,3.111,-2.678798572377133e-10,0.001091418790192776,0.000467781111837244,0.00018210816527353024,0.0020359618899961126,2.0014287123461046e-05
0.005665834011974555,0.01156277368117384,0.14329674793641586,3.2110000000000003,3.0132442028721716e-10,0.001094755680462916,0.00046612928085659424,0.00021714427662074544,0.0020268779938502003,9.950464896184091e-06
0.0053981493349057495,0.011199982765426364,0.13928645439413617,3.3110000000000004,-3.3702400173299035e-10,0.0010605979831987428,0.00044839134320092376,0.00013598579347827154,0.0019575565599925563,2.0107537104682286e-05
0.004946603722619291,0.010473453647294614,0.1305495676854528,3.4110000000000005,3.750081879363197e-10,0.0009878791783008952,0.0004187270323345943,0.000140380797437432,0.0018248184912047453,5.003354999840483e-05
0.004916343375717048,0.010669515574292144,0.13318803336119295,3.511,-4.1544556334686594e-10,0.001000895556368685,0.0004190430859966716,7.26032644483592e-05,0.0018523699589169291,5.121853890385523e-05
0.004825331441394982,0.010767907885290274,0.1344498604458563,3.611,4.5837890034210203e-10,0.0010037636942493242,0.00042135546582385697,0.00011053679243059296,0.001862136327955808,2.366200922747069e-05
0.004229170960421836,0.009740563985479676,0.12156874228775923,3.711,-5.039903576629622e-10,0.000907942760061488,0.0003757071795698701,6.0366693318202774e-05,0.001677057192324278,3.515631187760337e-05
0.004250989955707961,0.010123901251025883,0.12616564685156922,3.811,5.523378318416328e-10,0.0009501093132674676,0.00039125465849555404,0.00010371818122564996,0.0017349473869515872,8.513420199900731e-05
0.004101608886458183,0.010125935807378634,0.12594879833415815,3.911000000000001,-6.036191759323747e-10,0.0009432722910136024,0.0003873182572809783,2.6209719692599243e-05,0.001726485386288909,0.00013015754765031493
0.004051306533821544,0.010377097872911524,0.12869465879369604,4.011,6.579097991535509e-10,0.0009469006606401776,0.00039765138066008386,8.594517909926185e-05,0.0017601136306493943,0.00017014217742446314
0.003913936277803273,0.010416323563254606,0.12876591427513306,4.1110000000000015,-7.154257607921477e-10,0.0009309972207872494,0.00039268862455656573,6.581054635844466e-05,0.0017571982972325166,0.0002453685560478894
0.0036521439279979598,0.010100596963507843,0.12434136900765448,4.211,7.762629354313766e-10,0.0008852787614405714,0.0003764380057833345,0.00013690530489876017,0.0016950773164582842,0.00035540764060544463
0.0037086935877433994,0.010668036424258537,0.13074829006270175,4.311,-8.406586432322938e-10,0.0009183710535132178,0.00038198679583242655,8.278539846118798e-05,0.0017811004197396424,0.0004981181396685161
0.0035035390406070073,0.010480031713977626,0.12774951414152894,4.4110000000000005,9.087324635964633e-10,0.0008888283540838643,0.00037164014602210615,0.00014757676124421674,0.001741099748469441,0.000673184795168016
0.003335458172197312,0.010381993036543927,0.12584848085854217,4.511,-9.807469086323313e-10,0.0008638523497869267,0.0003624429014755055,9.37269171635316e-05,0.0017164322050282367,0.0008922128434808255
0.0032418357920278047,0.010497754231529566,0.1264096654480483,4.6110000000000015,1.0568491884694928e-09,0.0008547548896810492,0.0003670064379876015,0.00019520917084263359,0.0017272453721524298,0.001154839589847163
0.003255418260515183,0.01097456325201787,0.1312658660143723,4.711,-1.1373316397988583e-09,0.0008736421156208579,0.00037560409715195546,0.0001938964322408293,0.0017969507846222216,0.0014991500455931032
0.003226660048100502,0.011318524599650139,0.13434987881904265,4.811000000000001,1.2223740819230377e-09,0.0008818600518169129,0.0003898861301925258,0.0003567517012937253,0.001843898918967144,0.0019241163053441647
0.0029083023116624135,0.010620219684396555,0.12513727596507251,4.9110000000000005,-1.3123040300419751e-09,0.0008076062234090877,0.0003632006437864258,0.0003668229320437945,0.0017211378440252143,0.002262420893815257
0.0028422625225058926,0.010791776515172042,0.12612202823565047,5.011,1.4073401658794185e-09,0.0008005348267164879,0.00037364308122200585,0.0005801438937946188,0.0017392712456560447,0.0025148197669374035
0.002909379051534852,0.011486561082017366,0.13320471741172898,5.1110000000000015,-1.5078519390383857e-09,0.0008288251542236453,0.0003928383607373656,0.0007076098237178147,0.0018404330500714618,0.002826613000438652
0.002846136732672245,0.011665975105659936,0.13417235347652093,5.211,1.6141042002949545e-09,0.0008186222334714732,0.0004022491955547165,0.001049176071065955,0.0018570813956720284,0.0031964257838574014
0.0025943030378330336,0.011038255664846145,0.1260150141659652,5.311000000000001,-1.7265169023731154e-09,0.0007606388332148344,0.0003745024128417326,0.0012209676724834156,0.0017448557645837507,0.003430665380818181
0.002657209683681872,0.011713975149711996,0.13269096333000324,5.4110000000000005,1.845410241125188e-09,0.0008027631407310523,0.000406713521902952,0.0017945502742819804,0.001837966570813376,0.0035303698021287287
0.002714581119389102,0.012398377394583392,0.13949948335000217,5.511,-1.9712651195238626e-09,0.0008495966378448472,0.00043654558230277516,0.0023338333847597705,0.001930351261445733,0.0036267408177242813
0.0025569217340934416,0.012073497170835848,0.13490468761629765,5.6110000000000015,2.104468741932976e-09,0.0008340495955794504,0.0004548944677404812,0.0030166701422306825,0.0018651646460448642,0.0037191656242447245
0.0024038717516318446,0.011733821333166064,0.13035696449271547,5.711,-2.2455758721829905e-09,0.0008075474142348489,0.0004743230495375934,0.0036165325237686604,0.001798467345356915,0.0038420322983014144
0.0025127805650306486,0.012642569353392176,0.13963130309329885,5.811000000000001,2.3950555671956366e-09,0.0008599916835267905,0.0005719785386323568,0.005000022194208866,0.0019225279773498432,0.003994286993442828
0.0026022512296496802,0.01349168350610178,0.14832629447850731,5.9110000000000005,-2.5535530337721762e-09,0.000910761255340112,0.0006798038436694696,0.006488304419633285,0.002035239054015269,0.004026031133705145
0.0023789472843896635,0.012670119967008692,0.13864701017622147,6.011,2.721637680873608e-09,0.0008550760497446156,0.0007425638841662633,0.007557212323403991,0.0018968086926336805,0.003938215379116329
0.0022850348094413117,0.012499723685926722,0.13631744237814292,6.1110000000000015,-2.900066534171976e-09,0.000855290654451111,0.0008515253662741258,0.008893611860669582,0.0018573903423291908,0.0038483370671105323
0.002325282378963321,0.013024581913809428,0.14154188338612292,6.211,3.089533379053717e-09,0.0009186009678967541,0.0010624473901196096,0.011249055192094293,0.0019222031967999057,0.003755702724111513
0.0023558995291151482,0.013519440347533962,0.1465654318771849,6.311000000000001,-3.2909345226630325e-09,0.0009879825582035549,0.0013123915676724804,0.013797756662469435,0.001981948182482287,0.0036582654108495314
0.0022615991591792674,0.01326007780641993,0.1433809735176076,6.4110000000000005,3.5051194575208777e-09,0.001012117987651525,0.0015168838273303669,0.015872330731291268,0.001932280027792016,0.0035556073119967094
0.002157409038600916,0.01293831194415018,0.1396868386814013,6.511,-3.73315986433202e-09,0.0010566700001054911,0.0017051263923377243,0.017613401970951233,0.0018742915897289117,0.0034267292837924304
0.0022221896386762446,0.013590462217380304,0.14644815524282598,6.6110000000000015,3.976102195862473e-09,0.0012136046773068283,0.0020586663822144548,0.02105085233260208,0.001958467573497691,0.003271586211925928
0.002231151016922444,0.013941316461486265,0.15006748183194568,6.711,-4.2352414503356695e-09,0.0013723095540671905,0.002393247037338151,0.024076263491885165,0.0019983506862006717,0.0031179210856190176
0.002105449563811733,0.01340485850365283,0.14407725087284406,6.811000000000001,4.511876395588192e-09,0.001465009684482466,0.002574623830475372,0.025809023266887214,0.001912646215535885,0.002965347429673656
0.0020541964680080905,0.013354966155426275,0.14343908565229851,6.9110000000000005,-4.807589951697122e-09,0.0016320933715219328,0.0028175186226087998,0.028189491303900284,0.001896557186928788,0.002821733231033255
0.002169030084752238,0.014353967503137732,0.1539685533736939,7.011,5.124008646779336e-09,0.001971651095035224,0.0032945975277457818,0.03317013732707713,0.002030188753150976,0.002686662203740671
0.0021334614488844016,0.014406584675610215,0.15441494476145573,7.1110000000000015,-5.463092035068367e-09,0.002220816027119695,0.003544097815153353,0.035895844150622365,0.0020285903618811833,0.0025466566796457537
0.001951231238103772,0.013398308355004674,0.1433766690142619,7.211,5.826899079162086e-09,0.0023138533430966867,0.0035220302694516934,0.035985951454984864,0.0018791999904333749,0.0024016413853931683
0.0019611809397663865,0.013730341605231334,0.14675594142250548,7.311000000000001,-6.21789011120373e-09,0.0026330244965790325,0.003822049515213559,0.03925075988754524,0.0019171306082785189,0.0022920108523266447
0.0020738994990632214,0.014747641852888483,0.15728003888475975,7.411,6.638705022992698e-09,0.0031178459305752867,0.004344577041037558,0.0449318884602089,0.002050722825549862,0.0022169970511829117
0.001972510777930316,0.0142865168285064,0.15209525857922485,7.511,-7.0924831668156414e-09,0.003292308968462735,0.0044264714793811576,0.04592857915797346,0.001977312329550953,0.002134467280093736
0.0019016462863377264,0.013970498398752924,0.148320079812985,7.6110000000000015,7.58266081742706e-09,0.003476551587064272,0.004537962340681319,0.04737837502123699,0.001925332142532311,0.002044400528356076
0.001911173844060865,0.014282372286179481,0.15129337365796508,7.711,-8.113319073618086e-09,0.003793887872011214,0.004825373768886837,0.050563728270797095,0.0019585942063704617,0.001962027505797939
0.00195902816269548,0.014825029064943828,0.15651162986103853,7.811000000000001,8.689013148735257e-09,0.0041616702967427885,0.005190033042691194,0.05475587255845078,0.002023978819206565,0.0018869869743039528
0.001925039468568324,0.014794339296793033,0.15578962559919113,7.911,-9.315165577123673e-09,0.00436038321188277,0.005325582517281282,0.05645635378676568,0.0020102402053538207,0.001818348448047685
0.0017306856975592786,0.013441128202819008,0.1410714870146382,8.011000000000001,9.99795059254177e-09,0.004133063250625841,0.004955213675074696,0.05286507879459185,0.001819313441650647,0.0017558131615999697
0.0017221742155510383,0.013568535071926858,0.14206270990524714,8.110999999999999,-1.0744764339773726e-08,0.004328680474653451,0.0050796418065068676,0.054360332285097714,0.001828457087254021,0.001702206307412089
0.0018877211684172732,0.01501369867984159,0.1566590486855791,8.211,1.1564209103863384e-08,0.004940081870066426,0.005702569034014263,0.06391935510815452,0.0020158352172323208,0.0016571588579163787
0.0018651514715129485,0.015040734610219085,0.15654387315947116,8.311,-1.2466703702905698e-08,0.005091058718928467,0.005763936120830394,0.0698025627690994,0.002010844678749984,0.0016122114214608073
0.0017140020400276713,0.013943457007519472,0.14462649920359444,8.411,1.3464658800183064e-08,0.004838339610346603,0.005395320608366326,0.06933524096743919,0.0018577658501252856,0.0015671722892610718
0.001848328148797402,0.01523992462330506,0.15772605204561804,8.511000000000001,-1.4573363786197665e-08,0.005412695181734446,0.005931781839455813,0.0795134750975326,0.0020226977276280892,0.0015374098054529758
0.0018115785537570317,0.015052978214098475,0.1553441461903136,8.610999999999999,1.5811558850222332e-08,0.005457354147504597,0.005893219865458079,0.08236787428594476,0.0019925315044261468,0.0015222973797839236
0.0017467123087662776,0.014697260178168808,0.15141638769538415,8.711,-1.7202921649696277e-08,0.00542214783458444,0.005758847834561643,0.08372618111406892,0.0019391438609711047,0.0014757715384733415
0.0016928875546291908,0.014333998030506608,0.14728925461017495,8.811,1.8777557790851395e-08,0.005358126405486431,0.00563617596396921,0.08499594241376057,0.0018870909860392465,0.0013981456838024172
0.0017242515137208484,0.014774607810537979,0.15158841435586054,8.911,-2.057496548040738e-08,0.005585431387980449,0.005814020533326122,0.0905690628975392,0.0019392328532060422,0.0013282837061290124
0.0018659021188058476,0.01607675005717857,0.1645322264370634,9.011000000000001,2.264798832287553e-08,0.006125978045780241,0.006350634745062237,0.10193819722754013,0.0021058919994443783,0.001265820619940884
0.0016899234026529948,0.014722972136706149,0.15050357935714956,9.111,-2.5070128356825315e-08,0.005646080026008524,0.005826237404286202,0.09604766499318308,0.0019234446586616184,0.0012387624985003417
0.0016742039603974198,0.014642160299731075,0.14937900786597597,9.211,2.7947654016426926e-08,0.005633455076619638,0.005824765803754317,0.09832376409328948,0.0019103953036429984,0.0012463009471755022
0.00173711821395596,0.015349198777723222,0.1564801748680281,9.311,-3.1443525328208284e-08,0.005919099304865697,0.006123420001712336,0.10548768627226901,0.001998187580821865,0.0012601897883846552
0.00181010007500606,0.016019526762236953,0.16299916527534256,9.411,3.582697921954574e-08,0.00617483012613549,0.0064270039515339885,0.11270490356563916,0.0020833252944292184,0.0012800433967852718
0.0016226955304029305,0.014464601006305677,0.1470552055759049,9.511000000000001,-4.159469636727843e-08,0.005563479290136755,0.005818373791614009,0.10359532734386877,0.0018772007973835497,0.0012596183023462432
0.0016302476202375835,0.01446478295549918,0.14671891709397683,9.611,4.9828105740185013e-08,0.0055316656320426065,0.005857947685835314,0.10564410773852068,0.0018758162403597616,0.0011995723554916549
0.0017930766664614776,0.015891514456288655,0.16105133029004673,9.711,-6.364732478951576e-08,0.0060426380735589804,0.006467295987578892,0.11787174882931237,0.0020575254775688744,0.0011915425483936437
0.0018069084794285664,0.015748729472650456,0.15924633218274273,9.811,9.914780220462888e-08,0.005942336982806099,0.006467945422685099,0.11894824257715855,0.0020388244484094206,0.0012339953410776794
0.0017486372892992067,0.014997438401597035,0.15149527499006163,9.911,9.005356227490032e-06,0.005611392722606019,0.006202887685300842,0.11495838870354766,0.0019392529924624707,0.0012373312815807324
0.0017370185408614588,0.014402894434975045,0.14507563617489597,10.011000000000001,1.822945281094492e-05,0.005328890426309732,0.006018118612741098,0.11226113324929798,0.0018632579909733033,0.0012021251036895702
0.0019898815567428872,0.015932644515575183,0.1603445767822114,10.111,5.430897026144375e-05,0.0058350193620631315,0.006707763380128951,0.12584892064930844,0.002061471145263907,0.0011532587937285801
0.0021048625739073347,0.01602229396710493,0.1608971292733428,10.211,9.03081446710542e-05,0.0058013955124206025,0.0068146988551235875,0.12862977154375543,0.0020788182626246586,0.0010908134756174588
0.0020582316332274854,0.014900809333578693,0.14959969446615526,10.311,0.00010798433253773921,0.005341118754862158,0.006378934897806106,0.12123361921222342,0.0019384618917826651,0.0010904330275469311
0.0023466355007421653,0.015970444588184148,0.160066516480198,10.411,0.00012653394473275927,0.005662038824870358,0.006907896759298207,0.13229749981045444,0.002089534948839848,0.0011504206610976806
0.0025191265718703467,0.016163045106954915,0.162044373127117,10.511,0.00021685226389217647,0.005685091669981188,0.007044094299121644,0.13614267735831198,0.002127269247849121,0.0011699524942292462
0.0024567710585521696,0.014684787247563785,0.14701148579097326,10.610999999999999,0.00030686549720366195,0.005128701960607987,0.0064899416652211515,0.1261591017628947,0.0019511091262015424,0.001149747965583312
0.0027152394306578457,0.015139926826978307,0.15167898774726163,10.710999999999999,0.00041500220782576347,0.005268421010918956,0.006782278844519969,0.13229860978435543,0.002032154291890826,0.0011222350342285007
0.00341954875811119,0.017530662295139682,0.17546920075597472,10.811,0.0005230076321863906,0.00608472293841438,0.008018165205715043,0.1566029162314646,0.002387940746651614,0.0010871838719214658
0.00354286352066798,0.016665482769455457,0.16695932653838097,10.911,0.0006309363374738213,0.005791786445033683,0.007782341638102652,0.15200679323058813,0.002306511247250157,0.0010712724391103994
0.0034184699406801544,0.014581712215829759,0.14589591489165227,11.011,0.0007391411956374871,0.005081516107304196,0.0069907073461645585,0.13640090394524076,0.0020592695477310123,0.0010737017348570483
0.0038766312021196792,0.01497791702593615,0.14990676815858842,11.110999999999999,0.000855936444718947,0.00524533011311975,0.007358492341293763,0.14340496387448798,0.0021601497089709155,0.0010597974974162685
0.004416108617360241,0.015350860622911529,0.15320817982617738,11.210999999999999,0.0009735781263428379,0.0053989055402802015,0.0077732778281,0.15116632059838583,0.0022700336150796425,0.0010296451991155568
0.00438705011458522,0.013739603564237797,0.13687611914204442,11.311,0.0011810530316813306,0.004865608096705317,0.007156463747549285,0.1388785156886333,0.0020839732514916255,0.0009857369081045823
0.004771603858153197,0.013425262204647445,0.13295203907558129,11.411,0.0013881975761613093,0.004783817291460513,0.0072326157663961865,0.14019042546961627,0.002095266684862408,0.0009283257726814787
0.0057842920135200765,0.014670348098639308,0.144406146665946,11.511,0.0016588201944227948,0.005269602829031964,0.00814759928124485,0.15800685555951768,0.0023530851093237276,0.000935566161440688
0.007709340471743937,0.017678938626040048,0.17198458669421776,11.610999999999999,0.0019285290612281103,0.006389078153905706,0.010145873241580717,0.197080724891569,0.0029173406646299644,0.001005582621480046
0.007679287541279581,0.016025103759446355,0.15369344072733038,11.710999999999999,0.0021895651938777455,0.005825278886388902,0.009449829577999001,0.18417781129153252,0.0027121014321126466,0.001037580666604674
0.008843460343707232,0.01697533811149013,0.1593131229780372,11.811,0.0024508201662485373,0.006182383535471353,0.010276827193525618,0.2015244077468052,0.002941531361269345,0.0010323826282707825
0.009188513569337411,0.016395955386101186,0.15002023818474602,11.911,0.0027570999359011377,0.005968956694906357,0.010111889993695118,0.2001506072110068,0.002894806088127853,0.0010211150396752763
0.00886623024253756,0.014957841258404169,0.13223880470446414,12.011,0.0030634602909145347,0.0054090917726814436,0.009365963697454656,0.188353749354906,0.0026811768399078242,0.0010036198146126391
0.009651890832895273,0.015605685905191359,0.1327945322011833,12.110999999999999,0.0034694741565073003,0.005591116443598836,0.009825668408337125,0.20212137542302905,0.0028234101492253883,0.0010192035423656665
0.011003244151046126,0.017383563594435644,0.14104736027491788,12.210999999999999,0.00387403550429137,0.00612779641370783,0.01099619801961426,0.23072199954127415,0.003159950739706158,0.0010666263203746684
0.011773189544720775,0.018416756046877338,0.1421622821025885,12.311,0.004306819301569106,0.006378122657965956,0.011640002091802552,0.24888085345506641,0.0033479313147933916,0.0010837589822227144
0.011338631482819883,0.017855103185964866,0.13017798057623958,12.411,0.004738268481693966,0.006042096013485027,0.011306624686386454,0.2454755967781477,0.0032358428713695655,0.0010709630136730376
0.012096157743352348,0.01935049986364793,0.1333716014575671,12.511,0.005180045064081658,0.00639763698239717,0.012267943820910749,0.27015513401329294,0.0034900083828860017,0.001020429959298005
0.013184456727652213,0.02163279543638017,0.1403999776062135,12.610999999999999,0.005620167683613687,0.006959590256180465,0.013808056540547021,0.30757435060645355,0.00388023230397296,0.0009329763284372027
0.012349448443532007,0.020845430361513262,0.12790113376196843,12.710999999999999,0.006016541828490996,0.00653670373455832,0.01342799271679564,0.30257441141685526,0.0037223946885982626,0.0009192102705062396
0.011526776922955069,0.020059584690940182,0.1162959565130635,12.811,0.006411660639955447,0.0061176705037584555,0.013127875406207249,0.2964439151673048,0.0035716535820528267,0.0009767992170929285
0.01250481776795906,0.022370967026116927,0.12321876688978943,12.911,0.006717351857055684,0.006649498313549107,0.014902838249050882,0.3356424250019478,0.003978191729077361,0.0010089482425026477
0.013278879611362471,0.024357323513361215,0.12767909838164354,13.011,0.007023113402476173,0.007043862618793327,0.016574211978176507,0.3712465932512471,0.004337352768597538,0.001016192696832766
0.014120362833817554,0.02638421574605775,0.132493286968713,13.110999999999999,0.0072838854512787725,0.007445420763207322,0.01833244868291148,0.40864150343083677,0.004716037730273451,0.000991998994147962
0.01304106596013716,0.024705595454454804,0.11928752978329635,13.210999999999999,0.007544676489961165,0.006800168887443652,0.017592286794296648,0.3897665189191149,0.004446927208095679,0.000936953301391424
0.015933342821176675,0.0303868984268254,0.14202694891562098,13.311,0.007741956058981361,0.008190728893726804,0.02216544443425464,0.4889987333121752,0.005519455887262409,0.0009214294777752727
0.008045003210662338,0.015384567180799108,0.06995428281310477,13.411,0.007940651168262137,0.004064372994197962,0.011546885892860832,0.2526278517216072,0.0028286849849615855,0.0009439560430488526
0.01615930944969207,0.030821949355151142,0.13723997566901772,13.511,0.008192931700986693,0.008018786930029019,0.02376267822422156,0.5156353973887067,0.005738713316176227,0.0009537850236223991
0.015879917477352134,0.030173940139875607,0.13232415375186976,13.610999999999999,0.008444939500095214,0.007743445739680702,0.023961753108250265,0.5144180695383413,0.005705107432077353,0.0009511883304226568
0.01732326660936252,0.032741305226046576,0.14223545243185312,13.710999999999999,0.008715265667318095,0.008310404125835487,0.02671393222216743,0.5678293825048599,0.006286083678444856,0.0009500253612236424
0.02523801828827012,0.04750660647508118,0.20565899345584682,13.811,0.008984905269027977,0.011935573498772839,0.03997060174559547,0.8379877182558473,0.009283136996167007,0.0009499947051838652
0.027849556988009314,0.052294768097486434,0.226669917302344,13.911,0.009209469075828695,0.013020718094570286,0.04533072625323942,0.9361204367511116,0.01039490091786402,0.0009602603563998594
0.020115501714614632,0.03777697325535468,0.16477413056047188,14.011,0.009435012556657874,0.009320564886525492,0.03384779600645123,0.6858566769625728,0.00765087145265116,0.0009800830226209768
0.02382484378496631,0.04491079942212432,0.1976747390247949,14.110999999999999,0.009705188961297448,0.010996530511416747,0.04153164846036257,0.8244552320504724,0.009251868789690434,0.0009594171978964165
0.02354215050769439,0.04468076363338545,0.1990385702650609,14.210999999999999,0.009975695238657585,0.010859244848888793,0.0426992426862495,0.8285180262519617,0.00937214379714643,0.0008993429614889179
0.020888218075780614,0.04004233252360245,0.18072556575010287,14.311,0.010355104648466418,0.009661046473869965,0.039435556041275854,0.7479930574602481,0.008538172516477316,0.0008724697162237603
0.018492860018119305,0.03591479983884944,0.1644712492431834,14.411,0.01073194228983563,0.008591289665812997,0.03645547096841921,0.6752449687516249,0.007792986054070766,0.0008776235332574753
0.023350535891832995,0.04603427969388153,0.2139008065225165,14.511,0.011046972496637223,0.010920926986953287,0.048001950995801006,0.869639756141083,0.010154133385421493,0.00090302934547471
0.01895019860266398,0.038033428629228934,0.17935821334524155,14.610999999999999,0.011361732740055235,0.00893756657315098,0.04076083116672413,0.7205259195602057,0.008538196626632272,0.000947890516240211
0.018871915040973086,0.03860627981263215,0.18457426407305053,14.710999999999999,0.011677157718427875,0.008993854148418223,0.042416645844005556,0.7317484334945752,0.008814775343409674,0.000943246387320662
0.017706341947862872,0.037042050525472825,0.17951081328198726,14.811,0.011991513684642437,0.008549033471215932,0.04175520791858685,0.7020311502871925,0.008610830397924143,0.0008906541041580696
0.01724386514689806,0.036918814174485795,0.18113794703232172,14.911,0.012261499420654564,0.008456772873894111,0.04261751599796639,0.6994092291990384,0.008733455591715955,0.0008636189553450614
